id,price_usd
3632,570000.0
3633,410000.0
2263404,188750.171875
2263405,100483.03125
2263406,127319.2421875
2263407,100483.03125
2263408,100483.03125
2263409,100483.03125
2263410,167973.390625
2263411,119119.265625
2263412,119119.265625
2263413,119119.265625
2263415,290015.21875
2263416,522611.9375
2263417,105836.7265625
2263418,105836.7265625
2263419,105836.7265625
2263420,105836.7265625
2263421,105836.7265625
2263422,105836.7265625
2263423,105836.7265625
2263424,105836.7265625
2263425,130788.5390625
2263426,132385.90625
2263427,132385.90625
2263428,132385.90625
2263429,132385.90625
2263430,105836.7265625
2263431,105836.7265625
2263432,101589.859375
2263433,101589.859375
2263434,101589.859375
2263436,101589.859375
2263437,101589.859375
2263438,105836.7265625
2263439,101589.859375
2263440,101589.859375
2263441,105836.7265625
2263442,105836.7265625
2263443,105836.7265625
2263444,105836.7265625
2263445,265226.40625
2263453,26000.0
2263460,290015.21875
2263461,290015.21875
2263464,121577.0859375
2263467,116731.9453125
2263471,142059.875
2263472,136904.59375
2263476,330614.15625
2263477,332045.875
2263480,330614.15625
2263482,222216.984375
2263633,798822.125
2263638,94626.8046875
2263652,305243.21875
2264067,98103.0703125
2264075,100132.921875
2264078,167841.0
2264079,171848.609375
2264080,622709.0625
2264151,79232.796875
2264153,135777.75
2264155,329671.0625
2264158,84413.8203125
2264162,103882.0546875
2264164,61283.91796875
2264168,194087.265625
2264173,61283.91796875
2264178,212393.265625
2264183,152004.921875
2264189,126846.984375
2264198,128276.9140625
2264199,116638.7890625
2264206,152004.921875
2264212,152004.921875
2264215,152004.921875
2264218,152004.921875
2264219,353458.6875
2264221,152004.921875
2264227,206635.21875
2264229,353458.6875
2264234,325630.5
2264240,75305.921875
2264242,114004.1484375
2264248,106358.78125
2264249,306198.0
2264259,30000.0
2264265,233571.296875
2264270,293045.65625
2264272,100703.28125
2264274,380743.28125
2264284,182454.953125
2264285,120576.1640625
2264286,120576.1640625
2264290,424537.15625
2264296,223865.3125
2264298,305315.65625
2264305,77567.28125
2264312,284850.59375
2264318,115737.296875
2264320,134279.65625
2264323,425072.78125
2264376,425072.78125
2264474,622474.5
2264479,119346.9765625
2264482,174090.421875
2264491,127887.90625
2264514,136948.75
2264518,150008.515625
2264525,126575.734375
2264537,186976.203125
2264545,108366.234375
2264549,94212.046875
2264569,118924.3515625
2264570,118924.3515625
2264571,118924.3515625
2264572,118924.3515625
2264573,118924.3515625
2264574,164944.796875
2264575,103493.4765625
2264576,118924.3515625
2264577,118924.3515625
2264578,170060.296875
2264589,467215.65625
2264598,152004.921875
2264600,152004.921875
2264603,152004.921875
2264604,152004.921875
2264607,152004.921875
2264610,152004.921875
2264617,188101.875
2264618,49646.3671875
2264619,292883.71875
2264629,152820.109375
2264633,147934.828125
2264637,268603.40625
2264686,205645.375
2264690,108821.6484375
2264695,152539.625
2264699,185277.625
2264702,288187.75
2264709,108366.234375
2264714,111142.1953125
2264717,102649.84375
2264718,105784.875
2264723,180753.703125
2264731,223633.359375
2264732,3995220.75
2264733,1046486.375
2264734,307480.625
2264735,125429.6875
2264736,735834.75
2264737,60000.0
2264744,735834.75
2264745,394177.21875
2264747,735834.75
2264756,118553.5390625
2264763,148214.8125
2264770,89535.6484375
2264773,301009.9375
2264774,296359.96875
2264780,190000.0
2264785,125769.0546875
2264795,157066.921875
2264796,186567.140625
2264798,190000.0
2264799,379596.5625
2264800,97131.671875
2264801,131276.40625
2264807,240417.796875
2264808,102622.890625
2264811,273932.96875
2264812,184136.34375
2264813,123069.15625
2264818,184136.34375
2264835,331535.0
2264838,123752.765625
2264847,381553.5
2264851,292031.21875
2264878,54802.5546875
2264880,351633.71875
2264888,138775.359375
2264890,45942.40234375
2264893,183681.0
2264896,190429.65625
2264920,201474.453125
2264924,131746.046875
2264925,131634.65625
2264927,198735.15625
2264929,199543.1875
2264940,118323.140625
2264943,109473.375
2264946,87695.359375
2264952,679617.5625
2264960,68075.140625
2264970,496908.0625
2264971,118323.140625
2264975,87695.359375
2264976,232675.5
2264981,61515.89453125
2264986,326652.8125
2264989,132725.234375
2264992,425514.0625
2264994,144405.84375
2264997,170854.234375
2265009,171847.671875
2265015,112032.3125
2265019,441939.0
2265023,211249.390625
2265028,70821.2890625
2265029,303253.25
2265031,579220.875
2265038,94516.6328125
2265045,380837.875
2265046,379441.75
2265055,434511.625
2265057,459162.0625
2265059,223649.1875
2265060,286151.21875
2265063,258935.390625
2265085,74000.0
2265086,74000.0
2265087,74000.0
2265097,190992.59375
2265098,70315.640625
2265133,122469.9296875
2265145,812418.8125
2265155,156857.1875
2265180,115434.2734375
2265183,179901.421875
2265192,48500.0
2265193,430000.0
2265194,360000.0
2265195,350000.0
2265196,580000.0
2265220,115000.0
2265226,78000.0
2265230,315000.0
2265232,77000.0
2265236,360000.0
2265246,57000.0
2265257,140432.125
2265258,193000.0
2265259,80000.0
2265263,62000.0
2265267,147000.0
2265270,187000.0
2265513,233616.546875
2265537,322427.625
2265542,195361.953125
2265545,237754.671875
2265547,158775.53125
2265549,78484.1171875
2265551,194078.65625
2265552,96311.515625
2265553,100107.8515625
2265554,100198.96875
2265555,91871.703125
2265556,150711.703125
2265557,95668.0390625
2265558,95759.15625
2265559,124504.4765625
2265560,128300.828125
2265561,128391.921875
2265562,128391.921875
2265563,158824.3125
2265564,163641.078125
2265565,163732.203125
2265566,163732.203125
2265567,166336.546875
2265568,166427.671875
2265569,166427.671875
2265570,110833.875
2265571,86315.640625
2265572,86315.640625
2265573,92152.375
2265574,92152.375
2265599,129984.515625
2265603,128197.109375
2265606,50611.5078125
2265607,80828.4765625
2265610,132880.828125
2265611,55754.76953125
2265613,82416.8984375
2265614,97092.9375
2265626,148067.703125
2265630,158654.875
2265631,216349.078125
2265632,79643.296875
2265636,373969.75
2265638,90212.859375
2265639,135013.078125
2265642,98299.3828125
2265670,130556.84375
2265671,80560.3359375
2265672,76120.453125
2265674,257762.46875
2265675,304827.21875
2265676,164159.90625
2265677,142651.25
2265678,97428.3359375
2265681,119273.125
2265683,134567.796875
2265684,150745.328125
2265685,137102.09375
2265687,404544.5625
2265688,92563.7734375
2265689,92563.7734375
2265690,135275.9375
2265691,96701.9765625
2265692,96701.9765625
2265693,99276.0859375
2265694,99276.0859375
2265695,99276.0859375
2265696,99276.0859375
2265697,98241.765625
2265698,102379.96875
2265699,103649.0234375
2265700,104954.078125
2265701,97315.6640625
2265702,98241.765625
2265703,102379.96875
2265704,102379.96875
2265705,103649.0234375
2265706,104954.078125
2265707,104954.078125
2265708,1639010.125
2265710,150635.40625
2265711,137635.375
2265712,118971.640625
2265719,213473.8125
2265721,142364.625
2265729,255228.703125
2265733,116087.828125
2265734,93060.6328125
2265755,170074.28125
2265756,112343.046875
2265757,114051.1953125
2265758,114901.4765625
2265767,110755.140625
2265768,110755.140625
2265779,152586.609375
2265780,118129.9609375
2265781,118129.9609375
2265784,80692.640625
2265785,117416.4921875
2265786,163448.078125
2265787,144749.234375
2265788,146817.1875
2265789,287507.90625
2265790,180792.59375
2265791,180792.59375
2265793,336759.03125
2265794,372418.40625
2265795,372418.40625
2265798,333904.71875
2265799,372418.40625
2265800,333904.71875
2265801,372418.40625
2265804,87180.5625
2265805,97855.109375
2265809,131768.5
2265810,99017.0625
2265813,128411.8046875
2265816,204356.890625
2265817,75000.0
2265818,57895.56640625
2265822,145473.46875
2265824,213413.375
2265830,68858.046875
2265831,181950.0625
2265833,180549.8125
2265834,200461.9375
2265851,791579.625
2265853,114652.609375
2265857,78363.015625
2265868,115447.109375
2265869,98528.7109375
2265870,126749.4296875
2265871,126749.4296875
2265872,126749.4296875
2265873,126749.4296875
2265874,126749.4296875
2265876,85703.4453125
2265877,91829.3203125
2265879,127658.2265625
2265881,26000.0
2265886,287079.21875
2265887,517659.03125
2265888,272639.0625
2265889,91273.40625
2265926,139930.734375
2265927,81237.28125
2265928,80172.2734375
2265929,81237.28125
2265930,76522.921875
2265931,61971.48046875
2265932,142249.203125
2265933,178957.71875
2265934,237137.84375
2265936,87653.578125
2265937,87653.578125
2265938,95701.8515625
2265946,84799.5078125
2265954,438554.28125
2265955,97162.1640625
2265957,666888.0625
2265959,154002.984375
2265963,142146.078125
2265964,103003.7734375
2265966,123441.6328125
2265967,123441.6328125
2265968,152630.53125
2265974,65842.703125
2265978,355213.90625
2265980,118586.5234375
2265981,387854.03125
2265982,283819.125
2265983,223394.265625
2265984,115894.96875
2265988,183325.640625
2265989,99817.34375
2265991,131989.03125
2266020,150076.453125
2266031,112846.40625
2266032,291851.34375
2266064,135690.671875
2266079,531188.8125
2266080,531188.8125
2266083,839876.25
2266084,839876.25
2266102,444363.09375
2266105,606838.25
2266106,606838.25
2266109,579878.3125
2266110,579878.3125
2266113,422203.6875
2266114,422203.6875
2266117,388358.15625
2266118,388358.15625
2266121,208497.90625
2266156,220805.96875
2266158,223046.140625
2266159,97663.1796875
2266171,560865.0625
2266172,560865.0625
2266177,293682.21875
2266178,293682.21875
2266179,293682.21875
2266180,293682.21875
2266189,320230.84375
2266190,320230.84375
2266244,603488.625
2266245,603488.625
2266254,439546.3125
2266255,439546.3125
2266258,574955.1875
2266259,574955.1875
2266260,871151.8125
2266261,871151.8125
2266262,444480.0
2266263,444480.0
2266277,680611.1875
2266278,1141950.625
2266279,1141950.625
2266284,434036.5625
2266285,434036.5625
2266294,386369.59375
2266297,601764.0625
2266316,531394.0625
2266317,531394.0625
2266320,224808.59375
2266321,224808.59375
2266322,371026.875
2266323,371026.875
2266334,685767.0
2266335,685767.0
2266342,300793.0
2266348,438017.875
2266352,307811.59375
2266353,307811.59375
2266356,284256.90625
2266357,284256.90625
2266366,947491.625
2266367,947491.625
2266373,253975.5625
2266374,253975.5625
2266378,227360.078125
2266444,416795.0625
2266446,780538.0625
2266447,2390884.75
2266449,90000.0
2266452,291054.375
2266454,85000.0
2266455,326328.78125
2266467,226778.3125
2266469,490151.03125
2266477,397299.3125
2266478,151718.625
2266481,120512.609375
2266483,215209.5
2266485,170308.296875
2266486,600180.4375
2266487,600180.4375
2266489,506121.59375
2266503,494267.03125
2266519,208165.765625
2266523,430881.71875
2266527,168986.984375
2266530,120512.609375
2266532,388669.375
2266533,141090.09375
2266534,192470.046875
2266562,196039.734375
2266563,152309.078125
2266569,172733.578125
2266570,403234.09375
2266571,646160.75
2266572,300172.90625
2266574,138090.015625
2266587,118886.4765625
2266597,214563.859375
2266599,116304.7578125
2266602,1211446.0
2266603,1211446.0
2266604,1211446.0
2266605,1211446.0
2266654,560865.0625
2266658,146797.546875
2266664,691625.3125
2266673,205249.8125
2266688,570927.125
2266699,986104.75
2266700,403847.0
2266701,633044.5
2266702,633044.5
2266710,178233.71875
2266712,89863.1484375
2266717,89863.1484375
2266722,91865.84375
2266723,138909.1875
2266729,138909.1875
