id,price_usd
3632,559240.0850168072
2263404,215874.39141816343
2263410,152936.6067184457
2263416,776145.6180737799
2263432,86017.2081983272
2263433,86017.2081983272
2263434,86017.2081983272
2263436,86017.2081983272
2263437,86017.2081983272
2263439,86017.2081983272
2263440,86017.2081983272
2263471,95839.27643315612
2263472,96923.96466212564
2263482,257116.0657960915
2263638,96959.04070361338
2263652,270944.69866449694
2264079,173710.6386633632
2264155,313981.7457517297
2264158,95213.05549214061
2264164,51850.68068498501
2264173,51850.68068498501
2264189,216790.40619232663
2264219,495987.50187740196
2264229,495987.50187740196
2264249,300913.75442131393
2264259,160288.17051612327
2264274,311656.47776186257
2264320,151180.62809124633
2264323,421783.9238452069
2264376,421783.9238452069
2264479,148961.51097092748
2264618,92161.88801992217
2264695,151753.9623224875
2264702,163542.48016102135
2264714,91019.62373525709
2264717,104917.05881794768
2264718,126487.23611715483
2264723,195686.06896416
2264731,172289.13059862668
2264732,4557000.3359200405
2264733,1102012.8136907555
2264734,186669.27045995244
2264735,127099.9541911721
2264736,666486.9881824843
2264737,630664.5631355004
2264744,666486.9881824843
2264745,445339.56162428623
2264747,666486.9881824843
2264756,107845.13372439267
2264763,122468.15137828837
2264770,92248.25187358022
2264773,240197.36598218593
2264774,270777.8788460102
2264780,266350.32350224064
2264785,140351.2251326235
2264795,136141.91409524504
2264796,226763.27743916295
2264798,310309.73107310984
2264799,375204.3908168173
2264800,120751.81763619476
2264801,140206.39505939104
2264807,237850.81072919807
2264808,69176.73519891169
2264811,238645.52320380879
2264812,137715.3409164886
2264818,137715.3409164886
2264835,378182.5087941475
2264838,133215.19866950804
2264878,58288.9378262402
2264888,159867.93661598404
2264890,65068.86703619078
2264893,246377.29366433842
2264896,214715.45268698197
2264920,214050.74141497636
2264924,119808.28963382222
2264925,123515.93125039821
2264927,167639.19989641622
2264929,236974.37584388338
2264940,126745.22207063227
2264943,120799.16371166214
2264946,107060.05374680582
2264952,675065.3387900317
2264960,34060.845018293505
2264970,511143.91280527215
2264971,126745.22207063227
2264975,107060.05374680582
2264976,268711.05455107096
2264981,56619.55861602942
2264986,268440.90754812525
2264989,139975.79129784033
2264992,397602.9262675192
2264994,134227.70066725253
2264997,159085.92440694178
2265009,161074.9584733682
2265015,113285.99833507638
2265019,461072.86573764053
2265023,224286.6352733685
2265028,59825.83206690003
2265029,284103.76455637044
2265038,100269.26963518244
2265045,351782.4492811183
2265046,361497.9630694194
2265055,476683.0872654097
2265057,485723.43908146746
2265059,270583.54130728595
2265060,245633.12219015457
2265085,61749.90803849626
2265086,101702.72931532584
2265087,89831.11102122163
2265180,115969.57489980718
2265183,170325.5509657229
2265192,59218.514060041205
2265230,321212.6603817533
2265232,83566.17203987933
2265236,346692.5901229614
2265246,56619.55861602942
2265258,206618.31734829556
2265267,139794.2433677026
2265270,116386.1953429699
2265513,212095.97205754503
2265537,353817.3230682538
2265542,204118.03484136
2265551,167188.52531987615
2265552,107777.7407763564
2265553,107777.7407763564
2265554,107777.7407763564
2265555,106665.10469506575
2265557,106665.10469506575
2265558,106665.10469506575
2265559,116938.39753199971
2265560,116938.39753199971
2265561,116938.39753199971
2265562,116938.39753199971
2265563,131263.58814116076
2265564,131263.58814116076
2265565,131263.58814116076
2265566,131263.58814116076
2265567,167310.12819643915
2265568,167310.12819643915
2265569,167310.12819643915
2265599,158146.0861420639
2265606,66376.68230612446
2265607,116451.18326464064
2265610,119923.83240639123
2265613,93545.73936229976
2265614,91741.95897037613
2265626,155459.75504139956
2265630,139806.60779656
2265631,222693.91750180483
2265632,87689.23497478898
2265636,330243.78503671364
2265638,87743.09147075178
2265639,138212.43580929076
2265642,92339.464521571
2265670,147911.04481031944
2265671,71567.18135618267
2265672,83528.29258666061
2265674,226771.8781101089
2265675,339526.8701676671
2265676,109990.0819502309
2265677,158839.5850429454
2265678,81127.16120365664
2265681,123054.11367127349
2265683,129856.43440750304
2265684,154583.06847732764
2265685,135808.16076394048
2265687,248194.2120792767
2265688,93804.01248538014
2265689,93804.01248538014
2265690,119601.80621611384
2265691,93804.01248538014
2265692,93804.01248538014
2265693,93804.01248538014
2265694,93804.01248538014
2265695,93804.01248538014
2265696,93804.01248538014
2265697,94010.10336317017
2265698,94010.10336317017
2265699,94010.10336317017
2265700,94010.10336317017
2265701,93804.01248538014
2265702,94010.10336317017
2265703,94010.10336317017
2265704,94010.10336317017
2265705,94010.10336317017
2265706,94010.10336317017
2265707,94010.10336317017
2265708,1528572.0073136508
2265710,111025.36488557534
2265711,129701.74642963249
2265712,130958.08775102146
2265719,330234.46449304855
2265721,138756.04628850037
2265729,319222.70354582084
2265733,103633.58355004883
2265734,97964.54837731442
2265755,147825.88184890666
2265756,124651.27806875214
2265757,124651.27806875214
2265758,73433.70002780134
2265780,148776.51508028715
2265781,183400.03569586395
2265784,91275.6565610102
2265785,122959.05908628236
2265786,160666.03600130856
2265787,161352.85534618868
2265788,158318.04208232928
2265789,243573.51721596083
2265790,190625.12909113846
