id,price_usd
3632,570000.0
3633,182456.5625
2168243,334413.53125
2168308,177900.0
2168328,98489.8
2168358,163789.2
2168392,201500.0
2168405,79180.0
2168424,395201.074
2168433,79091.74
2168434,180100.0
2169649,176755.0
2172524,155000.0
2172528,242950.0
2172538,325537.0625
2172913,126763.445312
2173221,83900.0
2173222,157600.0
2173223,105640.0
2173224,225500.0
2173225,83900.0
2173226,68950.0
2173227,152700.0
2173442,136700.0
2174454,194900.0
2174455,208300.0
2174534,84882.0
2174535,112400.0
2174541,107324.7
2174570,163000.0
2174573,630200.0
2174574,245800.0
2174867,435500.0
2174868,111860.734
2174870,158000.0
2175053,108280.570312
2175438,102780.0
2175509,265890.0
2175711,730627.168929
2175843,350000.0
2175846,608500.0
2175848,119790.0
2175849,106200.0
2175850,136819.712
2175851,280300.0
2175852,340000.0
2175853,197299.9
2175854,266300.0
2175855,60225.303
2175856,117115.0
2175857,150100.0
2175858,65399.9
2175859,65399.9
2175860,164590.1
2175861,86700.0
2175862,188500.0
2175863,288550.0
2176772,159251.375
2176822,189000.0
2176841,609000.0
2176950,147100.0
2176968,135790.0
2177067,104183.632812
2177343,189548.75
2177422,124273.273438
2177533,139300.0
2177534,139300.0
2177579,291719.5625
2177767,104191.726562
2177768,99116.34375
2177769,98293.6484375
2177770,98293.6484375
2177771,98293.6484375
2177772,98293.6484375
2177773,98293.6484375
2177774,98293.6484375
2177775,104191.726562
2177776,88421.8046875
2177955,92400.0
2178001,106600.0
2178121,183800.0
2178131,97451.0078125
2178154,132881.2
2178186,127437.617188
2178502,75000.0
2178513,86740.0
2178556,181550.0
2178606,252097.05
2178613,145274.05
2178614,145274.05
2178651,68882.28
2178664,118764.5
2178682,250161.307
2178683,136269.90625
2178684,174800.0
2178685,370000.0
2178686,136269.90625
2178687,174800.0
2178688,370000.0
2178689,136269.90625
2178690,136269.90625
2178691,174800.0
2178692,116517.674
2178693,370000.0
2178694,136269.90625
2178695,174800.0
2178696,116517.674
2178697,370000.0
2178698,163767.333333
2178699,136269.90625
2178700,174800.0
2178701,116517.674
2178747,154658.859375
2178846,348985.625
2178970,81907.2
2179220,68950.0
2179221,83900.0
2179228,89720.0
2179229,68950.0
2179230,68950.0
2179232,275600.0
2179233,68950.0
2179235,138000.0
2179236,230600.0
2179238,65399.9
2179239,65399.9
2179242,230600.0
2179246,123000.0
2179328,66790.0
2179528,86250.0
2179529,105264.0
2179530,78140.0
2179531,191737.2
2179532,167600.0
2179534,197994.7
2179570,85300.0
2179616,113300.0
2179620,300700.0
2179622,148800.0
2179658,116100.0
2179871,124920.945312
2181078,75600.0
2181097,79300.0
2181114,97000.0
2181153,187800.0
2181158,119490.1
2181240,120250.0
2181308,111200.0
2181347,120368.8
2181414,165115.46875
2181481,143100.0
2181487,112600.0
2181498,69700.0
2181512,80140.0
2181542,215400.0
2181548,157250.0
2181551,98750.0
2181567,257263.4
2181876,108500.0
2182634,92600.0
2182635,92600.0
2182752,1044000.0
2183008,450000.0
2183009,450000.0
2183176,579643.0
2183177,209500.0
2183187,231198.0
2183193,99440.0
2183194,152700.0
2183196,251817.46875
2183197,110500.0
2183198,99440.0
2183199,157600.0
2183200,152700.0
2183201,105640.0
2183202,251817.46875
2183206,225500.0
2183207,605200.0
2183212,100703.04
2183214,110100.0
2183215,174150.0
2183217,475318.789
2183221,176100.0
2183222,88050.0
2183223,99440.0
2183224,83900.0
2183225,99440.0
2183226,68950.0
2183227,89720.0
2183228,152700.0
2183229,237133.640625
2183230,105640.0
2183231,225500.0
2183233,225500.0
2183238,237133.640625
2183245,195200.0
2183249,78650.0
2183255,239900.0
2183259,68950.0
2183260,235802.890625
2183262,225500.0
2183265,68950.0
2183268,90390.0
2183269,89720.0
2183271,83900.0
2183273,70200.0
2183274,225500.0
2183275,230600.0
2183279,230600.0
2183287,162557.875
2183338,92200.0
2183448,92200.0
2183481,92200.0
2183535,109807.546875
2183563,65770.0
2183564,94950.0
2183588,115000.0
2183589,138000.0
2183676,112400.0
2183677,107700.0
2183678,103868.8
2183683,443250.0
2183758,67229.127
2183904,106159.578125
2183927,103334.453125
2183934,158040.328125
2184119,56868.474
2184121,147602.409
2184122,157000.0
2184124,154600.0
2184125,135500.0
2184126,161866.0
2184127,161800.0
2184128,143200.0
2184133,61608.384
2184140,161866.0
2184147,196500.0
2184148,113746.625
2184149,119400.0
2184150,119400.0
2187841,117392.642
2187866,90291.071
2187933,344800.0
2188043,180000.0
2188044,180000.0
2188048,596500.0
2188049,612800.0
2188110,520153.5
2188123,176500.0
2188128,127800.0
2188129,101514.1
2188130,157600.0
2188135,158000.0
2188137,172590.0
2188138,261900.0
2188145,157600.0
2188251,157000.0
2188431,106800.0
2188462,70000.0
2188463,89600.0
2188484,131500.0
2188514,211800.4
2188518,65400.0
2188632,125100.0
2188644,109600.0
2188653,73500.0
2188679,152300.0
2188777,124788.742188
2188803,305320.625
2188846,306322.4375
2188848,78157.226
2188895,140180.0
2188929,224150.0
2188933,124666.122
2188936,106771.90625
2195691,136139.828125
2195697,136377.53125
2195922,94623.8515625
2195930,88466.8515625
2196054,77030.5234375
2197368,105024.921875
2197396,218000.0
2197411,218000.0
2197424,252117.53125
2197425,356227.0625
2197426,102130.085938
2197427,176051.328125
2197535,251717.5625
2197545,103875.04
2197546,411186.4375
2197551,471755.6875
2197552,471755.6875
2197570,411186.4375
2197571,458785.46875
2197572,495973.125
2197574,521423.125
2197575,576448.8125
2197580,159985.953125
2197592,123101.476562
2197594,121090.632812
2197617,119572.140625
2197646,93972.15625
2197648,271800.34375
2197728,128827.78125
2197729,128827.78125
2197994,130484.0
2197995,136400.0
2197997,130484.0
2197998,140430.0
2198000,130484.0
2198002,130520.0
2198003,135970.0
2198005,128685.255
2198006,128685.255
2198007,117440.0
2198008,115272.5
2198010,115272.5
2198011,115272.5
2198012,116337.5
2198013,59363.3336667
2198015,73190.0
2198040,197416.859375
2202314,248139.984375
2202315,113875.054688
2202316,109410.101562
2202319,134800.328125
2202375,287079.9
2202384,119450.0
2202385,126283.2405
2202410,77190.123
2205333,126763.445312
2205334,92664.28125
2205336,147181.59375
2205439,118019.40625
2205441,145753.046875
2205613,93650.0
2205770,117500.0
2206505,1450000.0
2206522,169500.0
2206536,91141.3359375
2206540,66900.0
2206550,66886.6
2206553,152700.0
2206554,152700.0
2206556,184500.0
2206557,83900.0
2206558,184500.0
2206559,152700.0
2206560,152700.0
2206561,89720.0
2206567,215229.5
2206572,313400.0
2206573,237600.0
2206574,262371.625
2206575,393300.0
2206615,170900.0
2206685,95564.2857143
2207357,80100.0
2207484,88500.0
2207486,78100.0
2207534,56080.0
2207536,91345.636
2207556,120400.0
2207565,202200.0
2207585,154290.0
2207699,128259.857
2207838,287200.0
2208004,189514.75
2208073,82500.0
2208102,143500.0
2208139,190000.0
2208140,110000.0
2208206,73400.0
2208257,218080.0
2210818,59000.0
2210980,490400.0
2210985,240000.0
2210990,209690.0
2210991,159223.2
2211087,162135.0
2211174,88300.0
2211228,98340.0
2211229,68000.0
2211251,126371.73
2211261,122000.0
2211309,87160.0
2211311,197000.0
2211313,134200.0
2211327,224778.966667
2211367,104492.133333
2211370,69300.0
2213748,269938.8125
2213901,85982.0234375
2213902,111605.0
2213904,132500.0
2213908,230199.9
2213912,160954.46875
2213913,291870.875
2213915,78949.7265625
2213917,128186.484375
2213922,119604.976562
2213923,176684.515625
2213930,84530.0
2213940,304031.5625
2213943,111960.359375
2213951,208663.4
2214585,220000.0
2214587,349836.25
2214588,349836.25
2214589,408186.5625
2214592,408186.5625
2214593,349836.25
2214594,408186.5625
2214595,349836.25
2214596,141180.0
2214597,292653.25
2214603,151235.609375
2214701,168000.0
2214773,392787.841
2214775,88900.0
2214779,192300.0
2214780,181996.166667
2214787,119661.0
2214793,280300.0
2214794,340000.0
2214795,197299.9
2214796,199000.0
2214797,60225.303
2214798,111115.0
2214799,150100.0
2214800,128782.9
2214801,86700.0
2214802,181600.0
2214803,315250.0
2214808,230600.0
2214809,228000.0
2214810,135000.0
2214816,216100.0
2214818,934000.0
2214823,99440.0
2214824,88050.0
2214825,105640.0
2214828,110500.0
2214837,230600.0
2214838,228000.0
2214839,184500.0
2214840,215000.0
2214841,255200.0
2214843,255200.0
2214844,70200.0
2214845,68950.0
2214847,99440.0
2214852,90390.0
2214853,99440.0
2214858,83900.0
2214860,89720.0
2214861,99440.0
2214862,70200.0
2214864,99440.0
2214865,70200.0
2214866,152700.0
2214867,152700.0
2214868,215000.0
2214869,110500.0
2214870,255200.0
2214871,215000.0
2214872,230600.0
2214873,230600.0
2214874,1121100.0
2214877,152700.0
2214878,152700.0
2214879,612800.0
2214880,596500.0
2214881,110500.0
2214882,99440.0
2214886,78947.13
2214887,89024.9
2214892,83900.0
2214893,90390.0
2214894,230600.0
2214896,230600.0
2214897,184500.0
2214898,152700.0
2214899,152700.0
2214901,88050.0
2214902,193050.0
2214910,299091.21875
2216335,93130.803
2216336,114635.703125
2216337,93130.803
2216338,79432.0078125
2216339,114635.703125
2216370,142465.390625
2216459,53850.0
2216610,112011.820312
2216839,128328.75
2217056,116517.674
2217072,200893.507
2217104,120300.0
2217149,207900.0
2217207,214700.0
2217209,66900.0
2217217,154240.0
2217247,206800.0
2217250,149900.0
2217253,137600.0
2217279,148350.0
2217285,910000.0
2217305,570005.875
2217306,165400.0
2217371,109126.6
2217372,109126.6
2217373,109126.6
2217374,109126.6
2217402,129686.453125
2217417,467876.0
2217418,181849.5
2217419,455311.0
2217423,249810.0
2217427,128700.0
2217439,140200.0
2217517,308310.0
2217630,138990.0
2217725,668500.0
2217798,107780.0
2217879,124750.0
2217880,100750.0
2217881,209300.0
2217882,100750.0
2217883,209300.0
2217886,531539.0625
2217887,749307.375
2217897,57350.0
2217902,136512.453125
2217906,219900.0
2217907,340000.0
2217908,197299.9
2217909,266300.0
2217910,60225.303
2217911,131094.0
2217912,150100.0
2217913,164590.1
2217914,86700.0
2217915,188500.0
2217916,288550.0
2217917,199562.006
2217925,168600.0
2218284,144900.0
2218285,269400.0
2218286,131315.0
2218287,276000.0
2218288,149000.0
2218289,147000.0
2218307,230800.0
2218309,95636.2734375
2218316,609283.875
2218317,128719.804688
2218322,174498.34375
2218430,86400.0
2218433,104586.890625
2218471,349850.25
2218478,178465.203125
2218484,120334.953125
2218485,95228.4602
2218488,94714.4296875
2218504,174900.0
2218521,144754.765625
2218561,230000.0
2218562,125787.515625
2218563,230000.0
2218564,114936.023438
2218566,184258.666667
2218571,429896.21875
2218576,110700.0
2218607,146900.0
2218612,303138.4
2218617,391665.9375
2218626,94623.8515625
2218627,61941.984375
2218628,95880.4140625
2218630,156984.4375
2218632,82470.1640625
2218724,138385.0
2218759,54085.5585938
2218766,294130.75
2219032,380948.46875
2219040,879917.057
2219042,1380000.0
2219043,1189571.42857
2219058,464870.65625
2219064,118790.0
2219066,106496.046875
2219067,162002.59375
2219076,142309.734375
2219091,284943.8
2219092,273974.78125
2219095,878202.75
2219334,82500.0
2219342,162000.0
2219427,155937.484375
2219428,148033.84375
2219429,103722.039062
2219433,94623.8515625
2219436,168409.34375
2219553,401317.03125
2219554,515349.8125
2219555,482947.03125
2219871,137700.0
2219967,81634.001
2219968,88405.006
2219969,153241.0
2219970,145609.361538
2219971,145609.361538
2219972,145609.361538
2219973,85671.092
2219974,115986.071429
2219975,281543.7
2219976,279609.4
2219977,279609.4
2219978,279609.4
2219979,176723.0
2219980,176723.0
2219981,88405.006
2219982,176723.0
2220020,62451.6666667
2220022,107469.538
2220023,77000.0
2220033,159764.5625
2220038,167761.666667
2220040,154160.0
2220060,115990.0
2220106,198300.0
2220111,251500.0
2220112,127551.0
2220113,95700.0
2220128,101790.0
2220149,122900.0
2220194,64250.0
2220237,226970.0
2220325,67162.1640625
2220335,753995.375
2220336,109205.351562
2220337,288803.0
2220476,1312000.0
2220483,160050.0
2220485,75400.0
2220497,285900.0
2220511,156600.0
2220521,298400.0
2220533,128500.0
2220563,1447430.0
2220567,145580.0
2220702,119547.7
2220725,125632.734375
2220727,299500.0
2220728,180472.4
2220741,115920.0
2220742,100870.0
2220743,148500.0
2220744,364900.0
2220747,89200.0
2220748,616800.0
2220759,88050.0
2220760,228000.0
2220762,99440.0
2220763,104900.0
2220769,109640.0
2220781,825572.5
2220836,134182.09375
2220991,353400.0
2221011,165720.0
2221514,110500.0
2221517,132876.064
2221577,293690.0
2221678,180400.0
2221696,130426.018
2221701,94460.0
2221731,77990.0
2221758,181900.0
2221760,96171.3359375
2221762,438676.0625
2221773,55489.640625
2221776,224150.0
2221777,112600.0
2221792,156331.185833
2221794,123490.0
2221795,129128.532
2221796,98790.0
2221799,200000.0
2221800,168548.953125
2221801,168548.953125
2221818,268896.25
2221820,208190.984375
2221832,129883.3125
2221845,577944.625
2221846,155137.125
2221848,277880.0
2221852,330796.90625
2221853,92154.4140625
2221876,198640.3125
2221885,287217.375
2221886,484740.875
2221888,222779.671875
2221900,125430.820312
2221902,134243.984375
2221903,171678.3125
2221913,182000.0
2221916,407200.0
2221918,113437.257812
2221920,150194.421875
2221926,150194.421875
2221932,176650.0
2221933,142981.234375
2221937,133178.328125
2221963,129371.21875
2221966,134089.515625
2221969,279252.642
2221975,191130.703125
2221976,261046.8125
2222075,529732.6875
2222101,194517.014286
2222106,272857.0
2222107,54540.1914062
2222112,172500.0
2222113,131076.49
2222114,319621.09375
2222122,171140.59375
2222128,134684.59375
2222144,300000.0
2222199,282326.46875
2222216,166572.234375
2222224,71162.1484375
2222225,144881.046875
2222233,843900.0
2222249,171630.0
2222251,90148.9375
2222252,257144.046875
2222255,405600.0
2222263,265800.0
2222272,120613.859375
2222275,218200.0
2222511,168860.03125
2222556,102302.9
2222565,89800.0
2222566,123100.0
2222567,155466.666667
2222628,339400.0
2222649,214800.0
2223356,135575.796875
2223358,165400.0
2223460,77796.2421875
2223598,129980.0
2223599,351770.0
2223611,702544.875
2223632,122360.210938
2223634,129596.585938
2223636,67826.6640625
2223637,131315.0
2223811,75000.0
2223813,494553.53125
2223814,494553.53125
2223819,66406.0703125
2223820,290292.9375
2223822,126763.445312
2223827,189240.109375
2223829,97509.09375
2223834,94593.985
2223835,94593.985
2223836,94593.985
2223837,37851.0390625
2223908,183500.0
2223997,89177.5
2224051,66000.0
2224052,262000.0
2224063,204300.0
2224066,263200.0
2224070,825000.0
