id,price_usd
3632,532741.145833
3633,170957.796875
2168243,333492.75
2168308,204949.476411
2168328,102377.262682
2168358,138937.16235
2168392,212072.810013
2168405,276600.047083
2168424,412712.489745
2168433,82320.1122242
2168434,190279.665443
2169649,164719.857804
2172524,141948.788374
2172528,217058.53675
2172538,262267.65625
2172913,115102.601562
2173221,82235.7268056
2173222,157667.202981
2173223,100578.800599
2173224,233549.542298
2173225,82235.7268056
2173226,67554.9709499
2173227,153156.2535
2173442,147088.249557
2174454,196692.418981
2174455,201334.815972
2174534,83874.181468
2174535,104531.513738
2174541,97113.3673295
2174570,193404.948171
2174573,721100.394349
2174574,218265.659289
2174867,440316.651235
2174868,115035.175182
2174870,164626.904461
2175053,102420.109375
2175438,107923.68525
2175509,256842.965984
2175711,729281.666707
2175843,347756.419233
2175846,647578.703704
2175848,123262.941
2175849,111201.942246
2175850,129382.300558
2175851,274991.49812
2175852,390557.211458
2175853,181046.542766
2175854,234501.83416
2175855,63783.8035575
2175856,121018.982746
2175857,167866.316819
2175858,71535.957227
2175859,71535.957227
2175860,154218.652226
2175861,85026.1148389
2175862,178063.060276
2175863,228786.998462
2176772,144950.875
2176822,276620.954241
2176841,649624.146991
2176950,133781.519521
2176968,126027.698462
2177067,87533.953125
2177343,206119.53125
2177422,101215.921875
2177533,130646.404788
2177534,130646.404788
2177579,271268.0625
2177767,111388.578125
2177768,100105.851562
2177769,99601.5703125
2177770,99601.5703125
2177771,99601.5703125
2177772,99601.5703125
2177773,99601.5703125
2177774,99601.5703125
2177775,111388.578125
2177776,88444.703125
2177955,92322.6371605
2178001,118452.054037
2178121,212387.440683
2178131,89000.0
2178154,124827.219023
2178186,196236.375
2178502,72917.764995
2178513,79084.5443755
2178556,184201.814514
2178606,250544.683383
2178613,101042.896689
2178614,101042.896689
2178651,71308.6746295
2178664,118398.995103
2178682,209579.048815
2178683,139889.90625
2178684,185878.044047
2178685,383664.894078
2178686,139889.90625
2178687,185878.044047
2178688,383664.894078
2178689,139889.90625
2178690,139889.90625
2178691,185878.044047
2178692,131396.210741
2178693,383664.894078
2178694,139889.90625
2178695,185878.044047
2178696,131396.210741
2178697,383664.894078
2178698,173411.694413
2178699,139889.90625
2178700,185878.044047
2178701,131396.210741
2178747,164188.734375
2178846,403780.84375
2178970,80533.3082283
2179220,67554.9709499
2179221,82235.7268056
2179228,87213.8439731
2179229,67554.9709499
2179230,67554.9709499
2179232,229859.837986
2179233,67554.9709499
2179235,134784.269563
2179236,236421.527778
2179238,71535.957227
2179239,71535.957227
2179242,236421.527778
2179246,120401.92357
2179328,63751.7033952
2179528,90830.1983896
2179529,103660.545623
2179530,81546.4746422
2179531,198822.646317
2179532,171421.51765
2179534,212037.448843
2179570,88268.3226318
2179616,112709.689746
2179620,296368.634259
2179622,154608.3292
2179658,105943.491021
2179871,114206.382812
2181078,74140.1847459
2181097,83910.5624689
2181114,97199.7164352
2181153,184688.111762
2181158,120604.912432
2181240,99388.6465901
2181308,109301.760562
2181347,118102.820832
2181414,148668.328125
2181481,134933.391204
2181487,119453.373334
2181498,70732.1799591
2181512,81674.5231481
2181542,217892.8125
2181548,152775.946759
2181551,90492.8066064
2181567,221386.304878
2181876,112073.215021
2182634,103868.201843
2182635,103868.201843
2182752,1126127.08333
2183008,413346.89429
2183009,412074.58063
2183176,583579.843232
2183177,199850.027546
2183187,203966.697454
2183193,95787.8073417
2183194,153156.2535
2183196,253000.0
2183197,101408.895276
2183198,95787.8073417
2183199,157667.202981
2183200,153156.2535
2183201,100578.800599
2183202,253000.0
2183206,233549.542298
2183207,586990.856481
2183212,131388.712854
2183214,131217.020008
2183215,180914.136574
2183217,550970.319077
2183221,184451.807813
2183222,91700.7254376
2183223,95787.8073417
2183224,82235.7268056
2183225,95787.8073417
2183226,67554.9709499
2183227,87213.8439731
2183228,153156.2535
2183229,253000.0
2183230,100578.800599
2183231,233549.542298
2183233,233549.542298
2183238,253000.0
2183245,143400.457176
2183249,81259.8055013
2183255,213895.399306
2183259,67554.9709499
2183260,253000.0
2183262,233549.542298
2183265,67554.9709499
2183268,93164.4540508
