id,price_usd
3632,570000.0
2263404,205961.15
2263410,136292.85714285713
2263416,665750.0
2263432,98324.16533260018
2263433,98324.16533260018
2263434,98324.16533260018
2263436,98324.16533260018
2263437,98324.16533260018
2263439,98324.16533260018
2263440,98324.16533260018
2263471,148306.0295
2263472,140109.6795
2263482,266244.72556818184
2263638,88949.47729311479
2263652,290920.0
2264079,148110.03897321428
2264155,319541.6666666667
2264158,86423.85515873015
2264164,65230.63603063603
2264173,65230.63603063603
2264189,169913.98214285716
2264219,371192.9
2264229,371192.9
2264249,265000.0
2264259,158534.2184615385
2264274,327792.36464646464
2264320,163589.55686965812
2264323,410000.0
2264376,410000.0
2264479,131751.5625
2264618,117888.65115986843
2264695,142332.93011458332
2264702,108000.0
2264714,98836.61151960783
2264717,113353.55
2264718,100668.40416666667
2264723,192062.0833333333
2264731,199353.9542361111
2264732,4500000.0
2264733,1100000.0
2264734,310225.0
2264735,111244.70554707793
2264736,620000.0
2264737,590575.4411764706
2264744,620000.0
2264745,426710.4166666667
2264747,620000.0
2264756,111530.5685359051
2264763,120000.0
2264770,82135.29411764706
2264773,254937.65916951885
2264774,264718.34460784314
2264780,290112.5
2264785,120000.0
2264795,93000.0
2264796,236564.4584562828
2264798,290000.0
2264799,418902.2619047619
2264800,134900.0
2264801,163622.23324384235
2264807,223452.4958874459
2264808,90411.62995
2264811,265000.0
2264812,130000.0
2264818,130000.0
2264835,310430.9027777778
2264838,124091.9430166053
2264878,65852.72487943192
2264888,187601.12000000002
2264890,46919.166666666664
2264893,250000.0
2264896,200623.93345959595
2264920,215195.31785714286
2264924,118278.72304211587
2264925,140388.82833968534
2264927,159835.0
2264929,234634.0
2264940,136537.24712450593
2264943,117112.20339285713
2264946,104499.41776785713
2264952,690000.0
2264960,77270.0
2264970,448127.7777777778
2264971,136537.24712450593
2264975,104499.41776785713
2264976,210713.87908333336
2264981,60030.96057736402
2264986,270000.0
2264989,138252.27272727274
2264992,390000.0
2264994,129452.90029487177
2264997,163174.98150518705
2265009,130000.0
2265015,109476.76646485327
2265019,397000.0
2265023,190495.83333333334
2265028,59000.0
2265029,226499.0625
2265038,84791.66666666666
2265045,352156.25
2265046,351138.73626373627
2265055,478000.0
2265057,504349.3857142857
2265059,268928.8461538461
2265060,278625.0
2265085,74012.5
2265086,74000.0
2265087,74000.0
2265180,98602.6240530303
2265183,175384.5238095238
2265192,48500.0
2265230,315000.0
2265232,77000.0
2265236,466370.61091666657
2265246,60030.96057736402
2265258,193518.05555555556
2265267,147008.33333333334
2265270,182367.18580662392
2265513,240000.0
2265537,416750.0
2265542,214832.07922077924
2265551,130000.0
2265552,104025.11904761898
2265553,104025.11904761898
2265554,104025.11904761898
2265555,99720.7440476191
2265557,99720.7440476191
2265558,99720.7440476191
2265559,135500.0
2265560,135500.0
2265561,135500.0
2265562,135500.0
2265563,160644.28571428574
2265564,160644.28571428574
2265565,160644.28571428574
2265566,160644.28571428574
2265567,162607.6190476191
2265568,162607.6190476191
2265569,162607.6190476191
2265599,135125.0
2265606,67850.0
2265607,106915.28725000001
2265610,95312.5
2265613,79885.00166666666
2265614,175000.0
2265626,171335.25
2265630,140377.24358974356
2265631,243537.6104557292
2265632,79329.8768729976
2265636,339387.5
2265638,88166.47966574108
2265639,161069.07692307694
2265642,99215.13888888889
2265670,177000.0
2265671,81014.30362277271
2265672,45000.0
2265674,234905.0
2265675,322363.125
2265676,141578.62392583687
2265677,140261.87291723033
2265678,109041.19995185868
2265681,135000.0
2265683,146797.13661226686
2265684,153537.81237687287
2265685,137849.89890062195
2265687,231515.2589673913
2265688,92693.41666666673
2265689,92693.41666666673
2265690,146789.479
2265691,92693.41666666673
2265692,92693.41666666673
2265693,92693.41666666673
2265694,92693.41666666673
2265695,92693.41666666673
2265696,92693.41666666673
2265697,97694.70000000007
2265698,97694.70000000007
2265699,97694.70000000007
2265700,97694.70000000007
2265701,92693.41666666673
2265702,97694.70000000007
2265703,97694.70000000007
2265704,97694.70000000007
2265705,97694.70000000007
2265706,97694.70000000007
2265707,97694.70000000007
2265708,1500000.0
2265710,118184.6
2265711,142506.3811666667
2265712,106500.0
2265719,332225.0
